Date,MSFT_PC1,MSFT_PC2,MSFT_PC3,MSFT_PC4,MSFT_PC5,MSFT_PC6,MSFT_PC7,MSFT_PC8,MSFT_PC9,MSFT_PC10,MSFT_PC11,MSFT_PC12,MSFT_PC13,MSFT_PC14,MSFT_PC15,MSFT_PC16,MSFT_EXCESS_RETURN
2019-02-07,-4.986974583792881,4.479314683165604,-0.7539059153235318,0.3859896975231709,-0.5742318905847853,-0.09975163368326116,0.2153704707753819,0.2866591525446322,-0.047577152302386065,-0.568416106005211,-0.35979746695343273,0.2880247062428389,-0.13705643193889924,-0.21280570007457392,0.15142775104383793,-0.7055259656154989,0.0031234905670971
2019-02-08,-5.675737858701944,3.752186996180748,-0.436259255910244,1.4984688197768272,-0.687701374119873,-0.46302968444754466,-0.38476323338443164,0.6982136356242865,-0.09278588396804772,-0.5069269949729155,0.018207536834001285,0.38508302504785175,-0.09320243125454651,0.019183191271686623,0.0008926269366683517,-1.0082052179833145,-0.0046836797836424
2019-02-11,-6.143470039963337,3.209040896859499,-1.2163820813419424,1.2603004995652163,-0.978279965514129,-0.34823564066672996,0.14540748233432157,0.9553048535451327,-0.819322410121423,-0.31412973107507514,0.13354093172414216,-0.13075225153925035,-0.136968512742307,-0.4593872572654151,0.06612704375459742,-0.5529829600753503,0.002691697540501
2019-02-12,-5.931090053742463,3.1527102637936713,0.105108972869097,1.2293217755501475,-0.25650473054125406,-0.41204486667024265,-0.3202572490594987,0.228900925594023,-1.025925937165563,-0.5245556356243851,-0.3023256650297667,-0.26230029820330253,-0.1614856164933664,-0.9513292616276823,0.06887012556547854,-0.3236109718830495,-0.0037724098259409
2019-02-13,-6.445773347279089,2.6756795435231426,-0.9963452540254472,1.1890849432882025,-0.815220716688342,-0.35545827258104096,0.23018140721111716,0.9020786123019106,-1.0481035574191269,-0.28604166479682974,0.21238988345768078,0.11255875633414834,-0.07672813053494199,-0.2055844387066148,0.12975630923600703,-0.5276141943566973,0.0034942415796013
2019-02-14,-6.4482802270688,2.5672476499264034,-0.7122851470624115,0.9353419738241933,-0.5257976441638876,-0.10532403578511915,-0.04043674013707771,0.6488024267440178,-1.4825982073607642,-0.39862326086912636,0.12787400604798718,0.3947034320709203,0.13707115945185158,-0.46029134626869805,0.0902083103753208,-0.39617262399461173,0.0014692789232592
2019-02-15,-6.352265584778762,2.475420308708338,0.2477003056920242,0.6943180613248611,0.08213713491445974,-0.022912180636491718,-0.22690898117441097,-0.11159980173112387,-1.2146167219158703,-0.4889981667899479,0.1190972188600021,0.48662695504698117,0.15581926402082477,-0.6098679146463045,0.15670936267919777,-0.02713073288096454,-0.0019607968470603
2019-02-19,-7.014511356139795,1.8275957519241541,-0.6258811619902667,1.0702149730047803,-0.5918897527739118,-0.4155843091174438,-1.1116981428677684,0.24747297351193231,-0.9543115413497512,-0.47108747945338514,0.7529168418589336,0.5386811456356372,0.1565351389217063,0.140320945482988,0.35034165353649377,-0.24219263231895533,-0.0112067333918305
2019-02-20,-6.773859113629917,2.200460558889014,-1.7149176583782944,-0.0465231439080029,-0.26581549219281203,0.27300317109030153,1.9543220933244587,0.6606158912999488,-1.4298593194513298,0.18799994681871832,0.12171708847131041,0.25126147587909176,-0.113714313559174,0.0035624654571973155,0.25072985344475734,-0.2930356064704175,0.0246183393856981
2019-02-21,-6.171424196793656,2.5651227803402783,0.41735481562160665,0.4452265654218223,0.7242125982882843,-0.08098284003307542,0.7127954436108658,-0.15987654770617551,-0.9754430620481473,-0.2383577220461712,-0.2841867007803753,0.4281141006312983,-0.11002469636929411,-0.23180038796351257,0.24634794387902242,-0.21966146979567344,0.0078472064415702
2019-02-22,-6.222009067458202,2.3532301004081866,0.8414198149664466,0.3444013862348569,0.16575210383100716,0.24966581638408125,0.3474249532321534,-0.21567909021381848,-0.8096165518574179,-0.21237903884601406,-0.1930546189610085,0.5646085463402721,-0.18243990960715162,-0.07564731894847196,0.3980845383877783,-0.1475725847156142,0.0043552995166498
2019-02-25,-6.4277963853291835,2.1205604314874646,0.4013719970563454,0.3419797284108904,-0.2768085380649153,0.37256291848443646,0.5503759207463347,0.08856507617349411,-0.742215394610926,0.08401907894423806,-0.06981853567743213,0.5279405528352733,-0.29482878325248585,-0.060295166466836164,0.47447391121046534,-0.013846071830788103,0.007690643663102
2019-02-26,-6.645600129007269,1.7968116459319248,0.832522102290056,0.597066483038771,-0.5265936325541432,0.343472167306943,-0.24679054436957235,0.007126651619773298,-0.6629393849558887,0.022263200220151932,0.0482909842594295,0.3982854728160793,-0.3782646148591277,0.12172723730481817,0.6032950827506196,-0.08045501381735705,-0.0011469508579892
2019-02-27,-6.784121601472261,1.6520806190396715,0.5018031278078428,0.2751889456435626,-0.7674197297956398,0.5639451160108889,-0.09925156592528402,0.005381467399745943,-0.9822219462754566,0.14845848474243636,0.12407061011605816,0.45839412911528304,-0.2754765629513607,0.4344640392879572,0.45676604216045485,-0.4708039292809144,0.0015774411122149
2019-02-28,-6.504953413611955,1.7974426535243797,0.23171386495560323,-0.4472086984896876,-0.04173808493163086,0.3791625240239654,-0.468910912861271,-0.6000441387343178,-1.2329825670632648,-0.22806632598486765,0.10033724499565483,0.41052352179981255,0.052629530512413515,-0.04071493627009583,0.3002754382250346,-0.08267251444469993,-0.0024322478613183
2019-03-01,-7.076297136080972,1.148250221303122,0.15981877686973936,-0.06115583996844322,-0.06477666228109215,0.2681885207124822,-0.12695228460432206,-0.30753484044037527,-1.6735896124038794,0.19696168347147916,0.2788049361938033,0.017736970994524343,-0.06375764378775017,-0.029230709566445936,0.3140281803199707,-0.01747233499205221,0.0014812400383891
2019-03-04,-6.82234944384849,1.3535638137757284,-0.09908423927041896,-0.46547749327965926,-0.07556120771380326,0.2839306515262868,-0.7048735070821457,-0.5999906699972691,-1.6010031684255044,0.06431172411126433,0.10166788422119166,-0.15481178341858828,-0.07810379281504475,0.020768844017842836,0.2550991528415108,-0.25850933614416993,-0.0038569428402795
2019-03-05,-7.195931443916565,1.1680498067565777,-0.9341266572545134,-0.016667715294365407,-0.2962274117044479,0.11311925520425536,0.2793737719105995,0.15207309421671295,-1.5339018555560537,0.43941635081007246,0.40140653803549753,-0.12922060150879164,-0.17412682139508823,0.07272694580561068,0.4458653874334591,0.09197783209349623,0.00697174350238
2019-03-06,-7.434408618667937,0.8850913748770176,-0.7493321473423937,0.44859462875238804,-0.21557949956280878,-0.23374058709646,-0.6608244521838785,0.06205329536644372,-1.443930490226012,0.24898854028314207,0.6121298172854275,-0.05261562244547888,-0.10781550975240853,0.038000083979017066,0.5711704271485254,0.2619974422191166,-0.0040443120031459
2019-03-07,-6.761904941610646,1.6500685082582252,-1.5925747927834835,-0.5932114799944078,0.10775055367466296,0.05477694637930976,-0.17328241897872548,-0.21973227857206454,-1.300876027506878,0.08898766310642181,-0.034665123857149774,-0.014897297243495016,-0.13685156648996308,-0.024993384633934027,0.4239700085009007,-0.145675762019782,0.0032187935178566
2019-03-08,-7.085865462616346,1.29641505196376,-1.4513771178484283,-0.24958609320320257,0.5685636821841646,-0.32537891801948693,0.21669569610672576,-0.10548985875789782,-1.5894547361196472,0.2354241604129127,0.07009895623587425,-0.3293916345658839,-0.2207726234567366,0.25950410906340016,0.4808194451458345,-0.22889360216779395,0.0063275258885978
2019-03-11,-6.503087542143126,1.73532541704045,0.13594681996706123,0.3319944000538685,0.9378111978915453,-0.29595927335941613,0.2716392305976704,-0.4045298427970521,-0.5228534185331241,0.2463390224012532,-0.6437182834437921,-0.0481404582736413,-0.5446174065058413,-0.0710471380596911,0.18491159642917773,-0.47055922323176513,0.0040483551669238
2019-03-12,-6.496567104496515,1.680747357696436,0.07676811856160785,-0.0024888369350577785,0.2259162528687587,-0.052619403323877524,-0.07442598373482202,-0.6062466531481553,-0.3882478144837032,0.23874172714494404,-0.49545267034285617,0.15051545990469736,-0.501154660682174,0.2326363971128694,0.21106268830828537,-0.6255536177519262,0.0007954964509558
2019-03-13,-5.942327740424546,2.142756165465685,0.6790358103834764,-0.8527067587680268,0.7087348462066316,0.279605591249047,-0.027607330136597635,-0.9514614548267348,-0.4953152583071138,-0.07827128147998773,-0.6179497546077103,0.3469355651647773,-0.3062469171798115,0.28086265361713036,0.2534054877358786,-0.49999248861534556,0.0016540694038104
2019-03-14,-6.300947749412327,1.829101684622926,0.5352153884669645,-0.8691981128379419,0.2165352517115953,0.5068264305624389,0.3800281343311862,-0.5838585451101426,-0.8610523175380026,0.025816380564324466,-0.169401308125432,0.5027022028629119,-0.15336561534891746,0.6472507504630125,0.31115875977896046,-0.503251081433082,0.0065344269188418
2019-03-15,-5.0839224508797765,2.8498649248641805,1.8729889208579584,-2.3040907286828705,1.2819231474250352,0.8152152305743904,0.8239284316372314,-1.674429116431598,-1.549204148817323,-0.41184631271920374,-0.6737333116416757,0.6520139698284477,0.18022534716752248,0.6153765494642418,0.16600771648518464,-0.604792572939049,0.0106154955869042
2019-03-18,-6.0944459972747556,1.8050485495348356,1.8381592004475216,-0.7788286584664901,0.21519756217314387,0.18377943255683613,0.049368171856977,-0.7733854156497162,-1.344433493398211,-0.09220669187764388,0.23369566994870686,0.15552028501822268,-0.04867166406340672,0.9931634236289014,0.5742647770156443,-0.16153633187570252,0.0008110520584591
2019-03-19,-5.657537799042562,2.2447522295981432,1.6631839742640346,-1.6803119130219764,-0.013465637456238161,0.5871528948895284,-0.0022609955492477467,-1.0749895745316214,-1.2602949554454943,-0.20604426343949725,0.0799526149005055,0.15657465498598283,-0.05904218202899003,0.9487690534727672,0.7006277724203347,-0.06108198713303096,0.0018393502712342
2019-03-20,-6.034733162976257,1.9994085054434712,1.1960825857197177,-1.1308618423693761,-0.4912576144522811,0.6068803421574891,0.9079973864780642,-0.34334990987173164,-1.0690770994150098,0.2995046560653445,0.1421961434027625,-0.1311838226159346,-0.4200471750062827,1.0237699979346153,0.8527529954373064,0.01615711615065167,0.0121222972449098
2019-03-21,-5.839905058129653,1.8497528499989553,2.88338690168777,-0.26093299793493074,0.04905464224107466,0.15513853036432196,-0.6475733342398025,-0.853066965339572,-0.7269651910747345,-0.03484428287142219,0.031686159031071005,0.14024356091687268,-0.4150851256656519,0.8594743074563952,0.9631810893489386,0.2252210417122612,-0.0073937969119421
2019-03-22,-4.921735523129947,3.1589583018407903,0.04042111170359324,-1.4304719887423971,-1.1236251675121538,0.9516679021461737,0.13525634552654062,-0.3118881213754054,0.3418348364473631,-0.05593630059353027,-0.5830388099397785,0.3881713810019158,-0.5324786513145308,-0.05391481827831349,0.631356520132131,0.20983283472951547,0.0060505210484621
2019-03-25,-5.354954821255863,2.7274425207025357,0.7117036567301475,-0.056340294175114526,-0.2855086919519792,-0.2510867356323257,-0.5667725732902175,-0.18254470398615386,0.2661001235736968,-0.04840551653699618,-0.33375888112405205,-0.208813489130356,-0.622644966503382,0.06976384597230978,0.6229428341635156,0.1295108994441754,-0.0050580122088312
2019-03-26,-5.468668769321366,2.543136043122578,0.538877079990725,-0.03221937349543734,-0.4297043037712335,-0.21012493299371549,-0.5673814405307898,-0.06058118081212076,0.3244841719096759,-0.1215858981596544,-0.3162653907798991,-0.1382825633153292,-0.5842376549579144,-0.03736541260527775,0.4317402590711213,0.0394905096735467,-0.0050240108813894
2019-03-27,-5.536306865385017,2.620555471954248,-0.3946568676628903,0.014011952600635582,-0.8719833688671271,-0.21262731083132216,-0.39869388863989463,0.3151762438853431,0.49161570870108673,-0.05953223834432806,-0.22978386746212268,-0.17425970822615097,-0.6254718803724383,0.0024506251186706607,0.40539204208393165,-0.0624743909080192,-0.0022193293857092
2019-03-28,-6.056207699524734,2.0754481806850573,-0.5772998634722798,0.5536735020311907,-0.6380414828986349,-0.6051977305133354,0.02172245505442874,0.6593926415817399,-0.061827384125854055,0.25485412762030724,-0.07112846555084266,-0.6718294034016898,-0.6960501266896255,-0.2469086707793123,0.36167163826052084,0.13541222156126495,0.0019033527035457
2019-03-29,-6.109028253829293,1.9203793840341432,0.13155785246750537,0.25651382584469157,-0.0066311094813180215,-0.2419311420551912,-0.28784566440373477,-0.09779818665587947,-1.026832316991914,-0.27878814765683224,0.0577613000166907,-0.07694313203216678,-0.0654167104460604,-0.222483520734597,-0.2054069582176351,-0.3052218032639563,-0.0024113873685682
2019-04-01,-6.322977763855889,1.6508068887922351,0.1902456199184275,0.38791125677970806,-0.15593176716147794,-0.18676673189325238,0.07244185928301572,0.09805465489274558,-0.869931132400244,-0.044821286247284854,0.025648323054779626,-0.12423533087573777,-0.22607407332957222,-0.09684578579869434,-0.26647335606987604,-0.4554793141930083,0.0014108926959859
2019-04-02,-6.70165598241301,1.330377331634281,-0.21013804209518502,0.6003810460598217,-0.716442851210813,-0.04607740714044048,0.2685650191671199,0.4874881113077196,-0.763409343326644,0.25060860328526074,0.17949961169294065,-0.15508848011210208,-0.354362863095262,-0.0825772169381727,-0.26946918325558933,-0.48320861977932567,0.0043957656410932
2019-04-03,-6.676561520835742,1.109491942541889,0.4873312761905481,0.3264409762026332,-0.42829374392987835,-0.11302941271417172,-0.7209728681943753,-0.16795103681420445,-1.4958895219586332,-0.19613116441362968,0.415122105182478,0.06025417961608877,0.1796060778148679,-0.14449376250356788,-0.5900255448390759,-0.6146852153265862,-0.0071692428919158
2019-04-04,-6.702382428114726,1.21140679404698,-0.3595139091592765,0.1344140014265979,-0.7537307543619794,-0.015878796803359314,-0.20727866609223328,0.19656069445038188,-1.0612474329815003,0.0245284797262123,0.26948663373574266,-0.08398243329027417,-0.15161675116428489,0.3071225750828397,-0.37351342970721413,-0.8844779250345655,-0.0001960501561959
2019-04-05,-7.429830032679499,0.3608928060490903,-0.11397228108724393,0.5870675829341594,-0.6568420631334524,-0.23557774469635542,-0.2204555994926256,0.24312126042177637,-1.4514246296687536,0.21806033028436345,0.5217709938649223,-0.2941783698950566,-0.3233056552994091,0.33707987226457764,0.08992717997678451,-0.3956420714826051,-0.0007138106534209
2019-04-08,-7.551389915924497,0.17404745393853996,-0.5871014786150632,0.4850796610352753,-0.6287349856900687,-0.23678604759776845,-0.17173243026443039,0.42665823081913473,-1.6358154662047628,0.24837234075301753,0.6422893929424098,-0.24088536842703898,-0.19438367200519546,0.15390313542175757,-0.049637964638153294,-0.26772051384558754,0.0006476425950029
2019-04-09,-7.281769736631463,0.5474317953406165,-1.045221211783794,0.14575095776368982,-0.5397988300802676,-0.15467283000991752,0.09487419989362098,0.3728697435929381,-1.4578965305111287,0.16441103492005243,0.3751887075911564,-0.12623868228511842,-0.1884739562840326,-0.0015000328669457213,-0.06212922292147473,-0.27196538034903284,0.0041512398692061
2019-04-10,-7.5529412614377,0.13937123139561192,-0.5212158974210134,0.6097493964723754,-0.16697806851196012,-0.37416124437155895,-0.09799108814674526,0.29739963242325435,-1.4854511085378987,0.26579050680474925,0.345849640238819,-0.14747643264022722,-0.2820703071725917,-0.15506240726457815,0.024085032856647277,-0.0679457880550353,0.0011267364913322
2019-04-11,-7.748884503519994,-0.16941555307455727,-0.7333326175790169,0.6710713147530022,-0.4992026237199521,-0.27512963311038646,-0.38721313093181675,0.38037895413978867,-1.492228065411934,0.2916952568975391,0.5084648597880457,0.02761037498388793,-0.22324031105877692,-0.06464031088764263,-0.027603897567853725,-0.12363433410758184,-0.0014568811631259
2019-04-12,-7.467854605103324,0.009986501185989965,-0.5294829883194986,0.16396750022340742,0.1615082517672328,-0.13465417015157907,-0.1574539262488088,0.01603943533387771,-1.5863618358106009,0.2853355316057067,0.13137856084800395,0.23630945834132966,-0.138062311639175,-0.1596844303387841,-0.13071573208972337,-0.15261527333321798,0.0014562141192166
2019-04-15,-7.9030023009904085,-0.40590992858350133,-0.9388138665533974,0.3165877650973461,0.1766804954105434,-0.18684818329460587,-0.5359611196225252,-0.0975831275437112,-0.8099305741604426,0.571047512355932,0.8597454632023893,0.25767420752469833,-0.11247454217295641,0.05123600426037604,-0.22746153043382433,0.08134200814806304,-0.0028224585024778
2019-04-16,-8.06397070402676,-0.6023675879649459,-1.3663318742821575,0.18747462347521357,0.1639530991130562,0.06847398374599656,0.635893066305669,0.20407091581322637,-1.0742633773628425,0.8578737852909881,0.8401374717113953,0.45235418458619825,-0.11240112606969077,0.1503742014810046,-0.24548324068251007,0.10205500578496367,0.0105539769160172
2019-04-17,-7.806774412292493,-0.44583945730033886,-0.7291658998871372,-0.09908315109076518,0.8363401795993776,0.09378401123531131,0.7728199234162713,-0.18941549419049902,-1.2012354812465715,0.825936625382331,0.4795518985986479,0.40929161107031514,-0.09516659110512882,0.0008106221019914923,-0.3815310816895796,0.03262363426952811,0.0115604600171965
2019-04-18,-7.093753235099716,0.09870941819652083,0.2772061147164435,-0.61775621803585,1.3139553523885776,0.19039722261516637,-0.036112328538795604,-0.9610719046342423,-0.8390296707273834,0.4395607964915332,0.13285616882960705,0.7726054367470832,-0.006759868740846786,-0.030772693568327607,-0.24568902132269052,0.17740030821339975,0.00214918459787
2019-04-22,-7.915403055585355,-0.6316920999109888,-0.2967484843562231,0.1684288013997607,0.24864641410989802,0.31666884986902355,0.07294805486662576,0.02129570895831458,-0.44440979658067903,1.0601566955431543,0.5265580775962928,0.4412898944323939,-0.44956430545703335,0.34506379205038984,-0.028650169033367777,0.0902305268197774,0.0047334415012372
2019-04-23,-7.275463154905552,-0.2308567591142916,0.8143800703747539,-0.2766218161170588,0.8681384415102429,0.34079869431915466,-0.34633686465910285,-0.853765220840776,-0.4585816466855164,0.6944830589722458,0.08009403759195234,0.6831032677393599,-0.2846418055704119,0.15939422206563017,-0.16777111227494831,0.030097981038601902,-0.0012361472482288
2019-04-24,-6.738663972709493,0.41109283772296185,0.17332130723647812,-1.8829994960509437,0.8574164796266469,1.4443437162290813,2.6151349869526115,-0.6552841332160692,-0.752224862078071,1.0729188782899572,-0.36502526731729057,0.9900491077569685,-0.39280798069627043,0.37345657100425705,0.08430877286305564,0.2641179411102191,0.0334862975758249
2019-04-25,-5.475155820485677,1.396868175403927,3.8223054552328066,-2.538161895904078,6.512957253982371,5.830050844726938,-2.8652040479596725,7.531793201008937,0.24118858461296255,-0.6036644988669715,0.07427943756636185,-0.4632542863881703,-0.41445039515164994,0.1600423612906376,-0.1351349647514977,0.026945607919563602,0.0010444662183965
2019-04-26,-6.275170053261812,0.6302608090131823,2.6810880904523744,-2.091930203694873,4.299634527523858,5.5629000508116775,-2.9811439238295816,7.590885358285276,0.9852966975282837,-0.5465084099115141,0.5404033044299067,-0.5742996421201542,-0.6920023544651855,0.4037792230535167,0.10364784213246114,0.18422918213198516,-0.0019953309546184
2019-04-29,-6.767164203575424,0.23530886091295422,1.1093877819768305,0.17443584037027174,-0.6767502273920267,0.837677352285598,0.21774386193566891,0.06454561221571638,1.1422463001767131,1.244565147235187,-0.023019425660421394,0.6936627506698778,-1.0292453702137565,0.6170301178700763,0.38364400096699786,0.23667754567990515,0.0054445308355531
2019-04-30,-6.169510359284312,0.6035537676425833,1.7446541872597694,-0.08519197710793291,-0.2303037634582539,0.361968589106133,-1.4300911141801311,-0.6807063668320344,0.7299996633162336,0.42736699534124983,-0.5553995355402193,0.6433223477697887,-0.7835066686300222,0.2096123043767088,0.33579870312065396,0.10782064232382585,-0.0133248223970906
2019-05-01,-5.561703154376864,1.4794199077080394,0.1969631948144559,-0.7378492733680202,-0.8790961299873186,0.7303351246089798,-1.4536120671728034,-0.5231925842769837,1.270818453611985,0.2533128085392197,-0.7833814460097832,0.8085236432969994,-0.7450685951212385,-0.1680098331846436,0.18493324040748102,0.03004383543075607,-0.0109351187849655
2019-05-02,-5.593636422958806,1.5953139476063474,-0.9231354643332587,-0.9150109121894019,-0.10533700348600845,0.4238857723557838,0.5789414602376718,-0.00011677571888427635,0.18136295202760425,0.5837161342797816,-0.9223109219065521,0.13610348894893612,-0.6891225538804039,-0.7015520127537312,-0.005970942459126064,0.31674022295205184,0.0116753605840753
